Estimate
3.2800124
3.3723636
3.1271267
3.0206869
3.5121326
3.4243565
3.4130285
3.3095496
3.3877282
3.6133916
3.009994
3.4476066
3.538982
2.904955
2.937976
3.241509
4.020989
2.8106382
3.2976415
3.3398328
3.0378115
3.7329905
4.073293
3.5311716
3.3232586
