Estimate
3.730746
3.3079903
3.2626162
3.2503238
4.133712
3.1745958
3.2188804
3.2650383
3.5208695
3.9566922
3.484728
4.12312
3.0923326
3.3782604
3.871253
3.1567392
3.966513
3.2131002
3.7858937
2.72089
3.264369
2.71937
2.965057
3.732782
3.982402
