Estimate
2.9997206
2.9997206
2.992815
3.012955
3.0242097
3.016278
3.1185427
3.2364569
2.6535747
3.5501568
2.9623618
2.9087522
3.0923858
3.0569096
3.4027483
3.009183
2.911897
2.902189
2.9490366
2.990521
3.0796473
3.1171515
2.6436622
3.0433462
3.0829644
3.2577946
3.209321
3.2378032
3.258452
2.87014
2.8771985
2.98304
3.4101248
3.053128
2.6346035
3.2624197
3.1892347
2.7629309
2.906625
3.1589794
2.6282806
2.8529346
3.1700447
3.1854208
3.4936855
2.7034705
2.7551877
2.9704413
2.8791378
2.9988968
2.894528
3.289355
3.5026288
2.6140287
3.1481652
2.8081102
3.487464
3.0290112
