Estimate
3.1683524
4.156367
3.4657383
3.5972939
3.5556884
3.3432684
3.9935286
3.6866493
3.2946851
3.2818143
3.7998722
3.486976
3.9319654
3.204015
4.6761365
3.464774
3.825092
4.758567
3.275427
4.941832
4.0341516
3.4144335
3.4710846
4.098507
3.986988
