Estimate
3.1162252
3.5297108
3.5424623
3.2466307
3.123926
3.4016783
3.1586263
3.316978
3.3173301
3.4924138
3.1774263
2.6696167
3.156595
3.2068188
3.1756647
2.8860428
3.1181884
2.8382604
2.9224062
3.0873382
2.7213237
2.859941
2.9776247
3.01219
3.2530534
3.391758
2.8654625
3.0382338
2.8847215
3.2445397
2.814453
2.8953757
3.3348224
3.0582182
3.2964408
3.5869513
