Estimate
3.0163422
3.0430045
3.0204284
2.9931352
3.0042772
2.9453948
3.00259
2.9730647
3.0301998
2.9961276
3.0402873
2.987111
3.0184078
2.971616
3.012558
2.959683
3.0023456
3.008206
3.0026076
2.9760308
2.9770346
2.9927347
3.0334072
3.0132318
2.958083
2.9889877
2.9958293
3.0530956
2.9549155
2.976916
2.9973373
3.0054932
2.9634361
2.995801
3.023962
2.9718838
2.9515815
2.9958265
2.9964669
2.9427829
2.9875286
2.9819024
2.996171
3.0144122
2.9977565
2.9902594
3.0244393
2.9725785
3.0323043
2.997116
