Estimate
2.9951196
2.5646007
3.3104577
2.8908157
3.0330894
3.0788832
3.4466662
3.2622478
2.9009626
2.8892252
2.7416737
2.7753325
2.8168268
2.9394708
2.8669055
2.940315
2.9703403
3.170088
3.344869
2.8290536
2.8147461
3.2955348
2.958919
3.2571306
3.1514502
3.158198
3.1196811
3.1563923
3.4608161
2.7007964
2.3915231
3.0319142
3.2676618
3.2173862
2.901436
2.8851287
3.053931
2.6073394
2.946492
3.2826219
2.9330175
3.00955
2.6630433
2.9897168
3.3031878
3.2029467
3.195382
2.9563546
2.434757
3.0474813
2.7458878
3.0863886
3.4836626
2.7537596
3.018784
2.845638
3.1091387
3.0899034
