Estimate
3.4999013
3.4776437
3.1008215
3.6813095
3.1580307
2.9485855
3.1949615
3.1780305
3.2661643
3.6773539
3.154305
3.1546986
3.5048616
3.3197572
3.3454964
3.327588
3.5747144
3.2793205
3.0645893
3.7380705
