3.0511987
3.4418468
3.2326758
3.3544345
3.1155205
3.2978601
3.126124
2.962331
3.4808645
3.4635026
3.3770878
3.0343149
3.5605166
3.0951166
3.3764918
2.9982996
3.2757442
3.3557796
3.167718
3.3352857
3.1133049
3.4691257
3.1744356
3.4242105
2.8845932
3.4639292
3.2194455
3.1309597
3.2613223
3.523239
3.449432
2.824996
3.65122
3.193542
2.9758937
3.047215
3.1163108
