Estimate
3.0360422
2.8904946
3.0369332
3.0234575
2.7617853
3.108596
2.4842687
2.9701762
3.1210613
3.065918
3.1838677
2.9140322
2.6187963
3.1064658
3.2833798
2.8949454
2.7914162
3.098172
2.7970204
2.901374
3.268129
2.9640465
3.7024055
3.0341763
2.6647892
2.763842
2.9584239
2.9407897
2.7078054
3.0931242
3.2796955
2.855933
2.6171217
3.0743182
3.3346686
