Estimate
2.7187355
3.4964862
3.4367926
3.552753
3.134243
2.9273133
3.0661044
3.221051
2.9828756
3.3517253
3.1347477
3.3219903
3.4023025
3.2590435
3.319678
3.1899126
2.9381166
3.1665723
3.1627305
3.0685968
3.167224
2.86697
3.7771924
3.0398314
3.5344949
