Estimate
3.3159733
2.8340318
2.9771173
3.0389535
3.082529
3.1529925
3.3451588
3.23009
3.6060178
3.6946692
3.2475014
2.878225
3.2462497
3.1879582
3.2995193
3.612236
3.231069
3.0073493
3.0812497
3.285137
2.9405162
3.2379315
3.5777378
