Estimate
3.146827
3.0048997
2.9461737
2.9687867
3.059361
3.0911298
3.0816336
3.0134895
3.076551
2.959305
3.0366952
3.0569792
3.10784
2.9809546
3.0268245
3.0328426
3.0801623
3.1002357
3.0417488
3.129896
3.1534474
3.060322
3.031959
3.114149
2.9673052
0.0
0.0
3.2911716
