Estimate
3.9720507
2.7129035
4.144286
3.9996188
2.875275
2.6296005
3.008347
2.9578795
4.460926
3.6285813
3.8424528
8.690536
4.178809
2.8475158
2.9587147
4.6473866
2.5737922
4.166232
3.8813713
2.2257698
2.831547
2.9239817
3.0310555
2.7617762
3.6475735
3.0361648
2.8830178
4.211621
