Estimate
3.0029273
3.008418
3.050801
3.0415666
3.0044153
3.001676
2.998424
2.9919136
3.0343108
3.0300043
3.0159407
3.0161626
3.0029273
3.008418
3.050801
3.0415666
3.0044153
3.001676
2.998424
2.9919136
3.0343108
3.0300043
3.0159407
3.0161626
2.9947724
3.0311291
3.027273
2.9394813
2.9741187
3.0404222
2.976532
3.014881
3.0554373
3.0024953
2.9927979
3.020678
3.0130086
2.9473612
3.0509417
3.02469
2.9748638
3.0386722
2.971117
3.0533638
3.0003662
2.973293
2.9332035
3.0501115
2.9892647
2.98741
2.9251208
2.9790094
2.996623
3.0580263
2.9971247
2.9946938
2.9968436
2.9669766
2.980405
3.0006297
2.97696
2.9738636
