Estimate
1.1118413
1.008346
0.98204535
0.9738663
1.2366936
1.0572295
0.8944642
1.0813515
1.065047
1.0339744
1.1118413
1.008346
0.98204535
0.9738663
1.2366936
1.0572295
0.8944642
1.0813515
1.065047
1.0339744
0.8485127
1.0404425
1.1845354
1.0319076
0.9345016
1.1297057
0.9461397
0.946726
1.0258801
0.92481226
1.1175052
0.9043467
0.9143032
0.9455196
1.0249101
0.9244959
0.97183204
0.9707678
1.0740061
0.9503797
0.90106326
1.1369591
1.1002992
1.0319315
0.99404335
1.142743
0.96529245
0.91361463
0.8271297
1.0320934
1.0818245
1.0037639
1.1142681
0.9723767
1.085756
1.0128319
1.0353405
0.9611772
1.0087243
0.97287136
