Estimate
1.3518102
1.1258754
0.9993349
0.9899761
1.1360857
1.164082
1.0250422
1.4294331
1.1324296
1.0401236
1.0604333
1.2983556
0.91747546
1.1638063
1.1233311
1.1091781
1.1441673
0.9156099
1.101805
1.1769817
