Estimate
13.495007161487864
1.9789126321823907
3.04204284082876
35.28198633637716
3.8001356139042155
1.4459370497067718
7.951273189405588
2.022288133967114
1.534006948727392
3.534117707775719
1.4453725068795216
1.7226431004522165
1.990402267031203
5.237019529947204
8.566548241611606
7.840636943195537
1.6539669798422927
1.5292916232893892
1.7192031165633261
2.418197447451582
5.672147675029809
4.5829360440172655
21.075030267034382
20.6923141401786
1.0190083759149449
1.1326636409892825
1.0039805977814127
1.1741746122709604
1.11983769308319
1.0884557983996705
1.0734056781611763
1.1217154824754882
1.1217154824754882
1.1217154824754882
1.01107025318145
0.9952301128204389
1.5315197200724568
