Estimate
6.2406516
7.5628743
6.644902
5.196997
4.377112
4.991889
4.4676046
6.787334
6.173862
6.2143683
5.0173
5.086161
4.5852795
5.106717
5.1645713
6.4148293
5.1378603
6.591586
5.5230308
8.791899
6.5831847
7.0480466
5.0674777
5.3907213
6.3710194
